,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[2. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[3. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[3. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[3. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[4. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[4. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[5. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[5. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[6. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[7. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[7. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.8172494172494172,-0.6459207459207459,-0.4825174825174825,-0.31546231546231546,-0.13986013986013987,-0.7389277389277389,-0.5431235431235432,-0.3811188811188811,-0.2338772338772339,-0.0979020979020979,-0.0,-0.2853146853146853,-0.16511266511266512,-0.06526806526806526,-0.0,-0.04079254079254079,-0.0,-0.0,-0.0,-0.47132867132867134,-0.3163170163170163,-0.18803418803418803,-0.07832167832167833,-0.0,-0.12548562548562547,-0.04895104895104895,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03263403263403263,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2233100233100233,-0.12548562548562547,-0.04895104895104895,-0.0,-0.0,-0.027972027972027972,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07536907536907538,-0.027972027972027972,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.013986013986013986,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[7. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.7944055944055944,-0.5104895104895105,-0.24125874125874125,-0.06293706293706294,-1.0,-0.7911421911421911,-0.5088578088578088,-0.24825174825174826,-0.06993006993006994,-0.0,-0.5088578088578088,-0.2505827505827506,-0.07342657342657342,-0.0,-0.07342657342657342,-0.0,-0.0,-0.0,-0.7944055944055944,-0.5088578088578088,-0.2505827505827506,-0.07342657342657342,-0.0,-0.2505827505827506,-0.07552447552447553,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07342657342657342,-0.0,-0.0,-0.0,-0.0,-0.0,-0.47132867132867134,-0.22144522144522144,-0.06293706293706294,-0.0,-0.0,-0.06293706293706294,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19230769230769232,-0.05244755244755245,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04195804195804196,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[7. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-0.7062937062937062,-0.3146853146853147,-0.06993006993006994,-1.0,-1.0,-0.7062937062937062,-0.3146853146853147,-0.06993006993006994,-0.0,-0.7062937062937062,-0.3146853146853147,-0.06993006993006994,-0.0,-0.06993006993006994,-0.0,-0.0,-0.0,-1.0,-0.7715617715617715,-0.3962703962703963,-0.1048951048951049,-0.0,-0.3962703962703963,-0.1048951048951049,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14685314685314685,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7715617715617715,-0.3962703962703963,-0.1048951048951049,-0.0,-0.0,-0.1048951048951049,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3962703962703963,-0.1048951048951049,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1048951048951049,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[7. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.862937062937063,-0.6573426573426573,-0.41025641025641024,-0.15734265734265734,-1.0,-0.8172494172494172,-0.583916083916084,-0.34265734265734266,-0.1258741258741259,-0.0,-0.5088578088578088,-0.27972027972027974,-0.0979020979020979,-0.0,-0.07342657342657342,-0.0,-0.0,-0.0,-0.765034965034965,-0.5088578088578088,-0.27972027972027974,-0.0979020979020979,-0.0,-0.22144522144522144,-0.07342657342657342,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05244755244755245,-0.0,-0.0,-0.0,-0.0,-0.0,-0.47132867132867134,-0.2505827505827506,-0.08811188811188811,-0.0,-0.0,-0.06293706293706294,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19230769230769232,-0.06293706293706294,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04195804195804196,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[7. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-0.7062937062937062,-0.3146853146853147,-0.06993006993006994,-1.0,-1.0,-0.7389277389277389,-0.3554778554778555,-0.08741258741258741,-0.0,-0.7715617715617715,-0.3962703962703963,-0.1048951048951049,-0.0,-0.12237762237762238,-0.0,-0.0,-0.0,-1.0,-0.7389277389277389,-0.3554778554778555,-0.08741258741258741,-0.0,-0.3962703962703963,-0.1048951048951049,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1048951048951049,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7715617715617715,-0.3962703962703963,-0.1048951048951049,-0.0,-0.0,-0.1258741258741259,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3962703962703963,-0.1048951048951049,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1048951048951049,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[7. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-0.8368298368298368,-0.5186480186480187,-0.17482517482517482,-1.0,-1.0,-0.8041958041958042,-0.47785547785547783,-0.15734265734265734,-0.0,-0.7715617715617715,-0.4370629370629371,-0.13986013986013987,-0.0,-0.12237762237762238,-0.0,-0.0,-0.0,-1.0,-0.7715617715617715,-0.4370629370629371,-0.13986013986013987,-0.0,-0.3962703962703963,-0.12237762237762238,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1048951048951049,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7389277389277389,-0.3962703962703963,-0.12237762237762238,-0.0,-0.0,-0.1048951048951049,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3962703962703963,-0.1258741258741259,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1048951048951049,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[7. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-0.6410256410256411,-0.19230769230769232,-1.0,-1.0,-1.0,-0.6410256410256411,-0.19230769230769232,-0.0,-1.0,-0.6410256410256411,-0.19230769230769232,-0.0,-0.19230769230769232,-0.0,-0.0,-0.0,-1.0,-1.0,-0.6410256410256411,-0.19230769230769232,-0.0,-0.6410256410256411,-0.19230769230769232,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19230769230769232,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.6410256410256411,-0.19230769230769232,-0.0,-0.0,-0.19230769230769232,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6410256410256411,-0.19230769230769232,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.23076923076923078,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[8. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],-1.0,-0.6858974358974359,-0.583916083916084,-0.5145687645687645,-0.45143745143745145,-0.3793706293706294,-0.2692307692307692,-0.3962703962703963,-0.3473193473193473,-0.29603729603729606,-0.2338772338772339,-0.14685314685314685,-0.0,-0.16783216783216784,-0.1284965034965035,-0.07342657342657342,-0.0,-0.03263403263403263,-0.0,-0.0,-0.0,-0.19230769230769232,-0.16783216783216784,-0.1284965034965035,-0.07342657342657342,-0.0,-0.060023310023310024,-0.03263403263403263,-0.0,-0.0,-0.0,-0.0,-0.0,-0.012237762237762238,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07536907536907538,-0.060023310023310024,-0.03263403263403263,-0.0,-0.0,-0.012237762237762238,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02165889665889666,-0.012237762237762238,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0034965034965034965,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[8. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.8172494172494172,-0.6459207459207459,-0.4825174825174825,-0.31546231546231546,-0.13986013986013987,-0.7715617715617715,-0.579020979020979,-0.4149184149184149,-0.262975912975913,-0.11748251748251748,-0.0,-0.3473193473193473,-0.21095571095571095,-0.09137529137529138,-0.0,-0.06526806526806526,-0.0,-0.0,-0.0,-0.47132867132867134,-0.3163170163170163,-0.18803418803418803,-0.07832167832167833,-0.0,-0.14219114219114218,-0.05710955710955711,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03263403263403263,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2233100233100233,-0.12548562548562547,-0.04895104895104895,-0.0,-0.0,-0.03263403263403263,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07536907536907538,-0.027972027972027972,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.013986013986013986,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[8. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.7944055944055944,-0.5104895104895105,-0.24125874125874125,-0.06293706293706294,-1.0,-0.8172494172494172,-0.5463869463869464,-0.27972027972027974,-0.08391608391608392,-0.0,-0.583916083916084,-0.3129370629370629,-0.1027972027972028,-0.0,-0.11748251748251748,-0.0,-0.0,-0.0,-0.7944055944055944,-0.5088578088578088,-0.2505827505827506,-0.07342657342657342,-0.0,-0.27972027972027974,-0.08811188811188811,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07342657342657342,-0.0,-0.0,-0.0,-0.0,-0.0,-0.47132867132867134,-0.22144522144522144,-0.06293706293706294,-0.0,-0.0,-0.07342657342657342,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19230769230769232,-0.05244755244755245,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04195804195804196,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[8. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.862937062937063,-0.6573426573426573,-0.41025641025641024,-0.15734265734265734,-1.0,-0.8172494172494172,-0.583916083916084,-0.34265734265734266,-0.1258741258741259,-0.0,-0.5088578088578088,-0.27972027972027974,-0.0979020979020979,-0.0,-0.07342657342657342,-0.0,-0.0,-0.0,-0.7944055944055944,-0.5463869463869464,-0.3129370629370629,-0.11748251748251748,-0.0,-0.2505827505827506,-0.08811188811188811,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07342657342657342,-0.0,-0.0,-0.0,-0.0,-0.0,-0.47132867132867134,-0.2505827505827506,-0.08811188811188811,-0.0,-0.0,-0.06293706293706294,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19230769230769232,-0.06293706293706294,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04195804195804196,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[8. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-0.7062937062937062,-0.3146853146853147,-0.06993006993006994,-1.0,-1.0,-0.7389277389277389,-0.3554778554778555,-0.08741258741258741,-0.0,-0.7715617715617715,-0.3962703962703963,-0.1048951048951049,-0.0,-0.12237762237762238,-0.0,-0.0,-0.0,-1.0,-0.7715617715617715,-0.3962703962703963,-0.1048951048951049,-0.0,-0.4376456876456876,-0.1258741258741259,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14685314685314685,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7715617715617715,-0.3962703962703963,-0.1048951048951049,-0.0,-0.0,-0.1258741258741259,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3962703962703963,-0.1048951048951049,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1048951048951049,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[8. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-0.8368298368298368,-0.5186480186480187,-0.17482517482517482,-1.0,-1.0,-0.8041958041958042,-0.47785547785547783,-0.15734265734265734,-0.0,-0.7715617715617715,-0.4370629370629371,-0.13986013986013987,-0.0,-0.12237762237762238,-0.0,-0.0,-0.0,-1.0,-0.7715617715617715,-0.4370629370629371,-0.13986013986013987,-0.0,-0.3962703962703963,-0.12237762237762238,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1048951048951049,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7715617715617715,-0.4376456876456876,-0.14685314685314685,-0.0,-0.0,-0.1258741258741259,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3962703962703963,-0.1258741258741259,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1048951048951049,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[8. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-0.6410256410256411,-0.19230769230769232,-1.0,-1.0,-1.0,-0.6410256410256411,-0.19230769230769232,-0.0,-1.0,-0.6410256410256411,-0.19230769230769232,-0.0,-0.19230769230769232,-0.0,-0.0,-0.0,-1.0,-1.0,-0.6410256410256411,-0.19230769230769232,-0.0,-0.6410256410256411,-0.19230769230769232,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19230769230769232,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.6410256410256411,-0.19230769230769232,-0.0,-0.0,-0.19230769230769232,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6858974358974359,-0.23076923076923078,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.23076923076923078,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[9. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.862937062937063,-0.7389277389277389,-0.62004662004662,-0.48951048951048953,-0.3076923076923077,-0.7715617715617715,-0.6149184149184149,-0.4825174825174825,-0.3502719502719503,-0.1958041958041958,-0.0,-0.3473193473193473,-0.2338772338772339,-0.11748251748251748,-0.0,-0.06526806526806526,-0.0,-0.0,-0.0,-0.47132867132867134,-0.3473193473193473,-0.2338772338772339,-0.11748251748251748,-0.0,-0.14219114219114218,-0.06526806526806526,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03263403263403263,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2233100233100233,-0.14219114219114218,-0.06526806526806526,-0.0,-0.0,-0.03263403263403263,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07536907536907538,-0.03263403263403263,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.013986013986013986,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
